Poster,Emotions
"https://images-na.ssl-images-amazon.com/images/M/MV5BMDU2ZWJlMjktMTRhMy00ZTA5LWEzNDgtYmNmZTEwZTViZWJkXkEyXkFqcGdeQXVyNDQ2OTk4MzI@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTAzOTY2MjI4MTleQTJeQWpwZ15BbWU4MDM4NzgyNjMx._V1_UY268_CR3,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxNDI5NTMxMF5BMl5BanBnXkFtZTgwMDMzMjg4MTE@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMGFlMjhjZmUtYTFjZC00YWQwLTkwN2EtNWVlYzM3YzQxYzVmXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UX182_CR0,0,182,268_AL_.jpg",happiness|happiness|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIyNDg4OTYwOF5BMl5BanBnXkFtZTgwOTQ3ODgwOTE@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BZTVjNzkxOWMtMTEwMy00Y2MwLWIxZjUtYzY2ODc1OGRjYTExL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjkyOTg4NTE0MF5BMl5BanBnXkFtZTcwMDMzNTQyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0Nzg5OTk2MF5BMl5BanBnXkFtZTcwMDYxMTYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5NzgxNDcwNl5BMl5BanBnXkFtZTgwMzAzMDYwOTE@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1NDE5ODgzMl5BMl5BanBnXkFtZTgwNTg2MzkwNzE@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA0NzM1Mzk2NDZeQTJeQWpwZ15BbWU3MDI4MjAxNDQ@._V1_UY268_CR7,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjExOTI1NDQ4Nl5BMl5BanBnXkFtZTcwOTcwOTIxMw@@._V1_UY268_CR1,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BZjQ1M2E1OGUtNDc1ZC00MjZjLTkzZWMtNGExZmEwNWYwOGU1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BNGRmOWY0MGUtNTVhMy00NzRlLTljNDAtNTBiNTRlODgxNmY2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY268_CR4,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BYjUxNzQ4NzgtOThiYy00YWEzLWI2YmEtMjg1Yjg5ZjA2Nzk2XkEyXkFqcGdeQXVyNjE1NDkwNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjExNDgzNzM2Ml5BMl5BanBnXkFtZTgwMTIwNzM3NTE@._V1_UY268_CR4,0,182,268_AL_.jpg",neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BYTcxZjAzMTQtNjE3Zi00YzgyLTgyZjQtYTVjYjBiMGIyYzM3XkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_UY268_CR2,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4NDg0NTE2N15BMl5BanBnXkFtZTcwODUwODc0MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4OTMxNzI5NF5BMl5BanBnXkFtZTgwMTc3NjQ2NjE@._V1_UY268_CR11,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2Mzg4OTk4Nl5BMl5BanBnXkFtZTcwMjM3MDA4Mg@@._V1_UY268_CR4,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1NzI4OTIwMF5BMl5BanBnXkFtZTYwNTE3Mjg5._V1_UY268_CR9,0,182,268_AL_.jpg",neutral|happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0NTk1NTc2NF5BMl5BanBnXkFtZTcwNTU4Nzk0MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BNmI0YWY1ODgtNzMwMi00NjRmLTk0NmYtMjM5NWI0OGZjMzRiXkEyXkFqcGdeQXVyNzg5OTk2OA@@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzODMxMTE1N15BMl5BanBnXkFtZTcwNzIzMzU1MQ@@._V1_UY268_CR43,0,182,268_AL_.jpg",happiness|happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5NzU3MTcxMl5BMl5BanBnXkFtZTcwOTA5NDY1Nw@@._V1_UY268_CR4,0,182,268_AL_.jpg",happiness|happiness|happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BOWQ0MzY2MzYtMGIzYi00ODdjLWIyMjQtZDM1N2ZjOWRlNzIxXkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_UY268_CR1,0,182,268_AL_.jpg",neutral|neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjQ3NzM1NjA0NF5BMl5BanBnXkFtZTcwNjQ4MDQ3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA1NDg4OTEyOTFeQTJeQWpwZ15BbWU4MDY0MDA0NTYx._V1_UY268_CR3,0,182,268_AL_.jpg",neutral|neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxMjMzNTkzOV5BMl5BanBnXkFtZTgwMjczMzg1NDE@._V1_UY268_CR87,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BOWY5Y2UwYzQtN2MzNy00YmNhLThhM2MtYWQzNTMzNWMzODdlXkEyXkFqcGdeQXVyNzg5OTk2OA@@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0NDQ5MTUyNV5BMl5BanBnXkFtZTcwNjA1NjYxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BODM2ODg5MDg0M15BMl5BanBnXkFtZTcwNjQwOTc2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BNWFmM2FjNjQtNzk5Ny00NDcxLWFiZTEtYmVjMjMxZWQ3NDA3XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral|neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3Mjk5NjUxNF5BMl5BanBnXkFtZTcwMTk3OTA4OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4NjUxMzgxNV5BMl5BanBnXkFtZTcwMzYwNzYxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",neutral|neutral|neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxODAzNzgxNl5BMl5BanBnXkFtZTcwNDkxNDYxMw@@._V1_UY268_CR4,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4NDcwMDQ2OF5BMl5BanBnXkFtZTYwNTc5MTc3._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4MDgyMjQ1Ml5BMl5BanBnXkFtZTcwMzE5NDEyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral|neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BNTY3MmM0NGYtMjdlMy00YjliLWJlZTYtNGQzMjY4OTlkMTNmXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UX182_CR0,0,182,268_AL_.jpg",happiness|neutral|surprise|anger
"https://images-na.ssl-images-amazon.com/images/M/MV5BNjZlZTYwYmMtNmQ2ZS00ZTBjLWJkNTYtNmU0ZTAwYTBmNjFjXkEyXkFqcGdeQXVyMjAwMzU2MDY@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxMTk2NDcxM15BMl5BanBnXkFtZTcwMjQ0ODA0OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BOGU4MTVhYzItOGIxNi00ODgzLWFlOWYtMDgyMTI2ZTUzNjgzXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1Nzk1MjM3OF5BMl5BanBnXkFtZTgwNjA5Nzk1MDE@._V1_UY268_CR9,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BZjI5ZDY5OWYtOTIwMy00MzQ3LWFlM2EtYjMzODIzZGU0NGUxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR4,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4NjU5MTc5NF5BMl5BanBnXkFtZTcwMTE1ODkxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",neutral|neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BYmEzMmZjMGEtY2U1NS00OGUzLTg1NWItMTE3NTRmZTA4NTA4XkEyXkFqcGdeQXVyMjUyMTE3MTc@._V1_UY268_CR9,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzMTI3NTkzMF5BMl5BanBnXkFtZTcwMzUxMjU1MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral|neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjg4ODgxNDI4OV5BMl5BanBnXkFtZTcwMTA5NDMzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0NTM3ODEyNV5BMl5BanBnXkFtZTcwNTMxNDk5Mg@@._V1_UY268_CR5,0,182,268_AL_.jpg",neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxOTY1NDM5MV5BMl5BanBnXkFtZTcwMTU4Mzc0NA@@._V1_UY268_CR15,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0NDQ4MTY1OF5BMl5BanBnXkFtZTcwMTMzMTgwOA@@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5NDg5NjAxNV5BMl5BanBnXkFtZTgwNDM0MTg5NjE@._V1_UY268_CR8,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwMjM2ODAxN15BMl5BanBnXkFtZTcwNDgwMTUyMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1MTE3MjkwNF5BMl5BanBnXkFtZTcwNTEyNjUxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjJiODFmY2EtMDA0ZC00MjU4LTgzNjQtMjY4NjUzYjliYmYzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR12,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjY1MTc2MzcyNV5BMl5BanBnXkFtZTcwMTQzOTkyNw@@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5NjE0MDIxMF5BMl5BanBnXkFtZTcwMTk5OTY1NQ@@._V1._CR47.883331298828125,38.53334045410156,262,408_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0Mzg3NTg4Nl5BMl5BanBnXkFtZTcwNjMxNjQyMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5MjI3NzQxMl5BMl5BanBnXkFtZTgwMTUwNjYyOTE@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BOTMwOTI3ODg2NV5BMl5BanBnXkFtZTcwODAyNDQ0MQ@@._V1_UY268_CR47,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMzIxNjE2NGQtMzg3Yy00ZTYzLThmOTMtMTEyYWYxYTI2MzkyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR4,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BYzEyYTk0NzQtNTE2Zi00YjQwLThjMjYtODc4NDUzYWM3ZDY3XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral|neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMzAyMjYxNzktYWE4Zi00Y2ZmLTg4YTctNWJiZTU4ZjZhYjM5XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",neutral|neutral|happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyNTI4Mzk1MV5BMl5BanBnXkFtZTcwODA2NzE4Mg@@._V1_UY268_CR4,0,182,268_AL_.jpg",happiness|happiness|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE5MDQ1ODMxMl5BMl5BanBnXkFtZTcwNTAzNjUxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",happiness|neutral|neutral|neutral|surprise|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BNmM0NjUwZTYtZGU5MC00MzZiLWIyNjEtMWQ4MTc2ZDNiOGNjXkEyXkFqcGdeQXVyNzM0MDQ1Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1NjE1NTE0MV5BMl5BanBnXkFtZTcwOTYzNjUzNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjM2NzE4NTY3M15BMl5BanBnXkFtZTgwNDI4MzE1MjE@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral|happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0MjI4NDc4Ml5BMl5BanBnXkFtZTcwNDM3MTExOA@@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BNjEzZmZkN2EtNTkzOS00MmIyLWE3YjktMDdmZTI4NmM5MzBlXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg",happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4MDA0MDQwM15BMl5BanBnXkFtZTcwMjc5MjM3Mw@@._V1_UY268_CR4,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BZmMyMDkxMzgtNTQ1My00M2MyLTlkYjUtMDAyMWQyOTJlZTViXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UY268_CR6,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyMDc4ODIzMV5BMl5BanBnXkFtZTgwNjg3Mzc4MzE@._V1_UY268_CR9,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BZWU3NGE2ZjgtZDJhMC00ODgxLWEyMTAtZGM4NDM5YjhiYmYyXkEyXkFqcGdeQXVyNDgyODgxNjE@._V1_UY268_CR7,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2MDY0Mjc4N15BMl5BanBnXkFtZTcwMjk1ODQyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",happiness|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BODMzMzY0NTc1Ml5BMl5BanBnXkFtZTcwMzUyNDE0MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",neutral|neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BODI5Njg3MDctZjE1ZC00MTFiLTk1NjktYWQ4MTJlNmJjYzg3XkEyXkFqcGdeQXVyMzIwMTIwODc@._V1_UY268_CR4,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BOTU4NTY1NDgwMV5BMl5BanBnXkFtZTcwMDI5MjM5Mg@@._V1_UY268_CR10,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM4MDEyNDE1OV5BMl5BanBnXkFtZTcwOTA4NjA0Nw@@._V1_UY268_CR4,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMzIxMjA5MTI2Nl5BMl5BanBnXkFtZTcwNjMyNzI5MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE5MjY2MTI3NF5BMl5BanBnXkFtZTcwNTU4NjAzMg@@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzMTM3NTQ5OV5BMl5BanBnXkFtZTYwMjg1MTk5._V1_UY268_CR1,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BNmZiMWM1MTYtYzU3NC00MDRlLWIzNzMtYjYwMjYxZWNjMjM3XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY268_CR4,0,182,268_AL_.jpg",neutral|neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BODUzNjJmYTYtM2UzNi00NzRiLTgxNjQtYmMxNjlhY2NjM2VjXkEyXkFqcGdeQXVyMTc4MzI2NQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",neutral|neutral|happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0OTE0ODc0MF5BMl5BanBnXkFtZTcwNTk1MDY5NA@@._V1_UY268_CR9,0,182,268_AL_.jpg",neutral|neutral|anger
"https://images-na.ssl-images-amazon.com/images/M/MV5BNzM0MzEzMjQyNl5BMl5BanBnXkFtZTcwNTEyOTc0MQ@@._V1_UY268_CR87,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxODIzODAzMl5BMl5BanBnXkFtZTcwNjkzNDUxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU3NDgwNDUzMl5BMl5BanBnXkFtZTgwMjQ0NDA5NDE@._V1_UY268_CR9,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI0MjI4MTkwNl5BMl5BanBnXkFtZTcwNzU1Mzg1Ng@@._V1_UY268_CR110,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE5MDMzOTk3MV5BMl5BanBnXkFtZTYwNTE0NTg2._V1_UX182_CR0,0,182,268_AL_.jpg",neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5NDI4MDM0Nl5BMl5BanBnXkFtZTcwNDYwODU2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwMDAxNTU4N15BMl5BanBnXkFtZTcwMTY3OTYyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BZGZkNzFkYTgtYTBkZC00M2MzLWJhNzUtMGE4YzRhYmU2Zjg0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1NTI1NDMyNV5BMl5BanBnXkFtZTcwMjY2NTYyMQ@@._V1_UY268_CR10,0,182,268_AL_.jpg",neutral|neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwMzI0NzY2Nl5BMl5BanBnXkFtZTgwMzQ2NjQ1NTE@._V1_UY268_CR13,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BNjU0NTkyNTI0N15BMl5BanBnXkFtZTgwMzU2MDkyNzE@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTExODkwNTAzODBeQTJeQWpwZ15BbWU3MDAzNzE4OTk@._V1_UY268_CR2,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BNzI5Njc2NDUxNV5BMl5BanBnXkFtZTcwNzI5NDEzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3OTQ4NDc4MV5BMl5BanBnXkFtZTgwNDYwMzA1MjE@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA1ODEwODMzNzheQTJeQWpwZ15BbWU4MDMxNjU1NjYx._V1_UY268_CR9,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4Njg1MDcwN15BMl5BanBnXkFtZTYwMzAxNjM3._V1_UX182_CR0,0,182,268_AL_.jpg",neutral|happiness|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMzRhYmMxZmEtYWMwMi00OGRkLTkyZmMtYjY1NWY1OTQ0NTM0XkEyXkFqcGdeQXVyMTAwMDAwMA@@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzODIxNjAxNV5BMl5BanBnXkFtZTcwOTcxNzQzNg@@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BODgzMzI4Mzg5M15BMl5BanBnXkFtZTcwMzk5MTgxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BODg3NzY5NjY3OF5BMl5BanBnXkFtZTgwOTE3NzkzMjE@._V1_UX182_CR0,0,182,268_AL_.jpg",happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BNTA3ZGIzNDUtZTBmMi00YThhLThiYTgtZTliNGUzOGZlMmIwXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg",happiness|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkyNzU4MzU2OF5BMl5BanBnXkFtZTgwMTAzMDkwMjE@._V1_UY268_CR2,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4NTYwNDc0MF5BMl5BanBnXkFtZTcwNDg1NzM5NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BZWIzMmYzMzItMDliZS00Y2YzLTgxODktODNkZWZjMmE2ZDZiXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg",happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4OTk2NzI0N15BMl5BanBnXkFtZTcwOTA1MTc0MQ@@._V1_UY268_CR13,0,182,268_AL_.jpg",neutral|happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5Mzg0MjAxOF5BMl5BanBnXkFtZTcwODQzMTM2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMzNDg4NjYxOV5BMl5BanBnXkFtZTcwODQyNDg3Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BNDA0NTUwNzA1OF5BMl5BanBnXkFtZTgwMzQ0NjcwMDE@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BNTUyMzY1ODQ2NV5BMl5BanBnXkFtZTcwMzQwNzE0MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BNTg3YTM5OGUtOGY4ZC00ODAzLWIwNjAtZTBhZTg4ZWQyYmQ0XkEyXkFqcGdeQXVyNTQ4OTIxOTk@._V1_UX182_CR0,0,182,268_AL_.jpg",happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4MTY5MjIzNl5BMl5BanBnXkFtZTcwNTQ5ODIxNw@@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BNzI1NDA1NjgtNTRiZS00ZDRhLThjOTItZjk3ZDgyNDgyNTgxXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4NTI4MTc3Ml5BMl5BanBnXkFtZTcwOTY1NTkyMQ@@._V1_UY268_CR43,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BNjgyMTk4MDg5M15BMl5BanBnXkFtZTcwMjEyODg0NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral|neutral|happiness
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA5MjkxMDY1ODBeQTJeQWpwZ15BbWU4MDgzOTY3NDIx._V1_UX182_CR0,0,182,268_AL_.jpg",neutral|neutral|neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BNmY3MmFkNmItNjRjNC00NWI5LWFhOGEtMTAzZGQwMDZjOWNkXkEyXkFqcGdeQXVyMTM1MzAzOQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5MTg0ODgxMF5BMl5BanBnXkFtZTcwODEzOTYwMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjExNzkxOTYyNl5BMl5BanBnXkFtZTcwODA0MjU4Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxOTU4MDQ4Ml5BMl5BanBnXkFtZTYwNTE0MTE5._V1_UX182_CR0,0,182,268_AL_.jpg",neutral
"https://images-na.ssl-images-amazon.com/images/M/MV5BNDA1ODQyMDQxMl5BMl5BanBnXkFtZTcwNzIyMjkwNQ@@._V1_UY268_CR0,0,182,268_AL_.jpg",
"https://images-na.ssl-images-amazon.com/images/M/MV5BYzY3YWMxY2MtMDg3MC00ZDVlLTliZTMtNjdlNWUzZTZkM2RlXkEyXkFqcGdeQXVyNDY2NjQ0NjA@._V1_UY268_CR1,0,182,268_AL_.jpg",neutral|neutral|neutral|neutral|neutral
